time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010461600000	-24.5674	-6.28801	4.82396	2.19365	-0.68711	lidar	32.838	-24.3008	-6.43799	-24.6612	-6.35538	-3.0418	3.71347
1477010461650000	-24.7144	-6.09471	4.86144	2.17239	-0.659743	radar	0.674726	-24.6108	-6.00878	-24.8107	-6.16764	-2.93846	3.79553
1477010461700000	-24.8979	-5.88822	4.93104	2.15091	-0.647811	lidar	24.4761	-25.146	-5.91902	-24.955	-5.97587	-2.83295	3.87484
1477010461750000	-25.0354	-5.67328	4.98375	2.12725	-0.625342	radar	1.95529	-24.8975	-5.02285	-25.094	-5.7802	-2.72537	3.95132
1477010461800000	-25.1607	-5.5255	4.8508	2.11309	-0.605824	lidar	4.86415	-25.1941	-5.64372	-25.2276	-5.58079	-2.61581	4.02492
1477010461850000	-25.3202	-5.32967	4.92243	2.11227	-0.551094	radar	2.3348	-25.5328	-5.4399	-25.3556	-5.37777	-2.50435	4.09557
1477010461900000	-25.4657	-5.10666	4.96863	2.08812	-0.547787	lidar	4.33375	-25.5713	-5.10241	-25.4779	-5.1713	-2.39109	4.16322
1477010461950000	-25.5998	-4.92585	4.96439	2.08954	-0.492631	radar	7.06783	-25.0178	-6.55904	-25.5946	-4.96152	-2.27613	4.22781
1477010462000000	-25.7086	-4.77954	4.80743	2.07891	-0.476131	lidar	4.45295	-25.6952	-4.89995	-25.7055	-4.7486	-2.15956	4.2893
1477010462050000	-25.8324	-4.5672	4.84212	2.06328	-0.458761	radar	0.300584	-25.8162	-4.40681	-25.8105	-4.53268	-2.04149	4.34764
1477010462100000	-25.9483	-4.32092	4.91198	2.03409	-0.466279	lidar	0.900062	-25.9516	-4.26659	-25.9096	-4.31392	-1.92202	4.40279
1477010462150000	-26.0579	-4.10111	4.84831	1.99308	-0.514426	radar	11.2136	-26.8953	-4.43966	-26.0027	-4.0925	-1.80125	4.45471
1477010462200000	-26.1545	-3.80603	5.00218	1.95128	-0.533393	lidar	5.64491	-26.1198	-3.67723	-26.0897	-3.86856	-1.67928	4.50337
1477010462250000	-26.2288	-3.56719	4.95713	1.90157	-0.585101	radar	3.54232	-26.5652	-3.85723	-26.1706	-3.64227	-1.55623	4.54875
1477010462300000	-26.2579	-3.30852	4.96687	1.85305	-0.605784	lidar	28.2596	-25.9974	-3.24722	-26.2453	-3.41381	-1.4322	4.59081
1477010462350000	-26.3081	-3.0612	4.95966	1.80824	-0.634441	radar	0.45721	-26.2976	-3.01078	-26.3138	-3.18332	-1.30729	4.62954
1477010462400000	-26.3309	-2.84503	4.87915	1.7708	-0.640396	lidar	9.95685	-26.1741	-2.87885	-26.376	-2.95098	-1.18162	4.66493
1477010462450000	-26.3883	-2.62267	4.85131	1.74939	-0.623135	radar	1.51062	-26.4681	-3.44967	-26.4319	-2.71697	-1.05529	4.69696
1477010462500000	-26.4607	-2.50875	4.58411	1.74611	-0.594096	lidar	34.7787	-26.674	-2.73852	-26.4815	-2.48143	-0.928411	4.72562
1477010462550000	-26.5156	-2.27765	4.61377	1.72953	-0.568216	radar	1.03282	-26.657	-1.72382	-26.5247	-2.24456	-0.80109	4.75091
1477010462600000	-26.566	-2.09305	4.5218	1.71192	-0.556853	lidar	6.28623	-26.6691	-2.17333	-26.5616	-2.0065	-0.673434	4.77284
1477010462650000	-26.5966	-1.8622	4.54485	1.69238	-0.535016	radar	1.93939	-26.3248	-1.32261	-26.5921	-1.76744	-0.545553	4.79141
1477010462700000	-26.598	-1.6	4.61972	1.65407	-0.54737	lidar	8.3017	-26.4671	-1.53207	-26.6161	-1.52753	-0.417552	4.80664
1477010462750000	-26.5946	-1.37968	4.58632	1.61099	-0.579018	radar	1.68403	-26.4998	-2.19526	-26.6338	-1.28695	-0.289538	4.81852
1477010462800000	-26.6004	-1.14771	4.59312	1.58183	-0.579225	lidar	0.00758214	-26.5998	-1.14277	-26.6451	-1.04586	-0.161616	4.8271
1477010462850000	-26.6292	-0.931693	4.56827	1.56639	-0.561937	radar	5.10884	-27.2008	-1.67679	-26.65	-0.804425	-0.0338883	4.83238
1477010462900000	-26.643	-0.662994	4.66876	1.5433	-0.556164	lidar	4.74688	-26.7355	-0.59539	-26.6485	-0.562811	0.0935412	4.83439
1477010462950000	-26.6302	-0.41938	4.70092	1.50373	-0.584692	radar	2.41678	-26.9891	0.0351487	-26.6406	-0.321181	0.220572	4.83317
1477010463000000	-26.5869	-0.0950481	4.91321	1.46404	-0.594739	lidar	14.202	-26.4553	0.0602653	-26.6264	-0.0796947	0.347104	4.82874
1477010463050000	-26.5671	0.149923	4.92233	1.43423	-0.600846	radar	2.79176	-26.9537	0.136943	-26.6059	0.161489	0.473041	4.82116
1477010463100000	-26.5439	0.460855	5.08355	1.41017	-0.593362	lidar	6.3222	-26.6201	0.57588	-26.5792	0.402213	0.598287	4.81045
1477010463150000	-26.5319	0.703555	5.04688	1.40186	-0.55513	radar	1.80483	-26.8241	0.381506	-26.5462	0.642323	0.722748	4.79667
1477010463200000	-26.5242	0.990672	5.13578	1.38923	-0.538739	lidar	18.1668	-26.7293	1.06082	-26.5069	0.881666	0.846334	4.77986
1477010463250000	-26.4857	1.26478	5.16179	1.38293	-0.490651	radar	6.74919	-25.9562	2.60409	-26.4616	1.12009	0.968955	4.76007
1477010463300000	-26.4297	1.48264	5.08004	1.35476	-0.495041	lidar	1.5036	-26.3986	1.42212	-26.4101	1.35745	1.09053	4.73737
1477010463350000	-26.391	1.693	4.97449	1.34088	-0.472975	radar	8.62041	-26.5072	-0.563928	-26.3526	1.59361	1.21096	4.71181
1477010463400000	-26.338	1.88191	4.84922	1.31567	-0.475499	lidar	2.54664	-26.3594	1.79315	-26.2891	1.82841	1.33018	4.68345
1477010463450000	-26.2699	2.11086	4.84771	1.28651	-0.487297	radar	0.266271	-26.3475	1.82827	-26.2197	2.06173	1.44811	4.65235
1477010463500000	-26.2102	2.28361	4.70586	1.26066	-0.489942	lidar	3.5297	-26.2502	2.18481	-26.1444	2.29342	1.56467	4.61859
1477010463550000	-26.1479	2.50196	4.66507	1.24803	-0.463675	radar	0.71519	-26.069	2.27896	-26.0633	2.52336	1.67979	4.58223
1477010463600000	-26.0686	2.75345	4.73874	1.22723	-0.460467	lidar	0.873788	-26.0641	2.80701	-25.9765	2.75141	1.79339	4.54334
1477010463650000	-25.974	2.97641	4.79027	1.18572	-0.503887	radar	2.90096	-26.3234	3.02388	-25.8841	2.97746	1.90543	4.502
1477010463700000	-25.8681	3.27977	4.98655	1.16669	-0.495268	lidar	6.31838	-25.8345	3.42005	-25.7861	3.20139	2.01582	4.45828
1477010463750000	-25.7847	3.51299	4.99048	1.14798	-0.489698	radar	2.12699	-26.1824	3.73376	-25.6826	3.42306	2.12452	4.41227
1477010463800000	-25.6806	3.70164	4.90514	1.1182	-0.49637	lidar	1.44909	-25.6666	3.63509	-25.5737	3.64239	2.23146	4.36404
1477010463850000	-25.5645	3.90657	4.88519	1.08696	-0.506985	radar	1.13785	-25.5773	3.13316	-25.4596	3.85924	2.3366	4.31367
1477010463900000	-25.5017	4.06733	4.72727	1.06972	-0.500674	lidar	25.0303	-25.7492	3.99968	-25.3402	4.07353	2.43989	4.26125
1477010463950000	-25.3797	4.26361	4.71685	1.03966	-0.50851	radar	0.573369	-25.3516	3.75691	-25.2157	4.28514	2.54127	4.20686
1477010464000000	-25.2168	4.49655	4.81781	1.00707	-0.51451	lidar	15.1152	-25.0214	4.52803	-25.0863	4.49399	2.64071	4.15058
1477010464050000	-25.0675	4.68825	4.76802	0.981976	-0.499776	radar	8.94936	-24.2719	4.30917	-24.9518	4.69998	2.73817	4.09251
1477010464100000	-24.95	4.88082	4.74422	0.961441	-0.495468	lidar	2.94386	-25.0363	4.88499	-24.8126	4.90303	2.83361	4.03273
1477010464150000	-24.7945	5.0694	4.74754	0.931066	-0.499995	radar	2.31445	-24.3609	4.95947	-24.6686	5.10304	2.92701	3.97132
1477010464200000	-24.6222	5.29814	4.85818	0.907009	-0.496839	lidar	6.14141	-24.5041	5.35293	-24.5201	5.29995	3.01833	3.90839
1477010464250000	-24.4494	5.48027	4.91699	0.865232	-0.529515	radar	0.858829	-24.4379	5.24592	-24.367	5.49367	3.10754	3.84401
1477010464300000	-24.2612	5.654	4.92294	0.828164	-0.540709	lidar	9.0682	-24.1159	5.61152	-24.2095	5.68414	3.19464	3.77827
1477010464350000	-24.0966	5.81385	4.91362	0.792294	-0.559108	radar	3.15388	-24.5638	4.75836	-24.0477	5.8713	3.27959	3.71127
1477010464400000	-23.9229	5.97163	4.8843	0.760439	-0.563966	lidar	0.270449	-23.9153	5.94377	-23.8818	6.05508	3.36239	3.64309
1477010464450000	-23.7831	6.14596	4.69884	0.764052	-0.497994	radar	4.5485	-23.5491	6.44495	-23.7117	6.23542	3.44302	3.57383
1477010464500000	-23.6186	6.29926	4.67728	0.738713	-0.499018	lidar	0.326593	-23.6471	6.29102	-23.5377	6.41227	3.52148	3.50357
1477010464550000	-23.473	6.46064	4.59526	0.729739	-0.470951	radar	1.58881	-23.7544	6.53746	-23.3598	6.58559	3.59775	3.4324
1477010464600000	-23.237	6.71442	4.85807	0.723724	-0.44543	lidar	25.1808	-23.0099	6.86182	-23.1781	6.75533	3.67185	3.36041
1477010464650000	-23.044	6.84956	4.80218	0.694951	-0.447284	radar	5.49847	-22.7862	5.74143	-22.9928	6.92146	3.74376	3.28768
1477010464700000	-22.827	7.03177	4.89726	0.675444	-0.441981	lidar	6.45708	-22.6991	7.063	-22.804	7.08393	3.8135	3.21431
1477010464750000	-22.6142	7.16864	4.93458	0.63978	-0.463281	radar	1.54036	-22.418	6.76159	-22.6117	7.24273	3.88106	3.14038
1477010464800000	-22.4315	7.30871	4.90267	0.618457	-0.46205	lidar	2.32937	-22.5083	7.31524	-22.4161	7.39782	3.94647	3.06598
1477010464850000	-22.197	7.44803	5.06403	0.575542	-0.503161	radar	2.29494	-22.0543	7.85452	-22.2173	7.54917	4.00974	2.99118
1477010464900000	-22.0143	7.60868	5.05775	0.565628	-0.48686	lidar	15.7274	-22.1947	7.69478	-22.0154	7.69679	4.07087	2.91607
1477010464950000	-21.8302	7.78143	4.96293	0.573213	-0.432325	radar	5.77209	-21.6178	9.0351	-21.8105	7.84064	4.12989	2.84074
1477010465000000	-21.6238	7.92119	4.9692	0.554828	-0.428677	lidar	0.347453	-21.6473	7.94	-21.6026	7.98072	4.18681	2.76526
1477010465050000	-21.4357	8.05065	4.90066	0.541491	-0.414997	radar	1.6336	-21.8637	7.78661	-21.392	8.11703	4.24166	2.68971
1477010465100000	-21.2224	8.06721	4.74696	0.480397	-0.46233	lidar	26.4773	-21.0853	7.83229	-21.1787	8.24957	4.29447	2.61417
1477010465150000	-21.0356	8.20725	4.60641	0.486426	-0.408894	radar	5.71702	-20.5503	9.28616	-20.9628	8.37833	4.34526	2.53871
1477010465200000	-20.8585	8.36394	4.63208	0.489942	-0.382048	lidar	22.8592	-21.0519	8.50983	-20.7444	8.50333	4.39406	2.46341
1477010465250000	-20.6124	8.48194	4.80316	0.460063	-0.405868	radar	4.78041	-19.9265	9.40847	-20.5237	8.62457	4.4409	2.38835
1477010465300000	-20.3542	8.63409	4.93515	0.452251	-0.388934	lidar	8.38203	-20.21	8.68914	-20.3006	8.74206	4.48582	2.31358
1477010465350000	-20.1602	8.75741	4.80179	0.455007	-0.34747	radar	1.67214	-20.2277	8.8532	-20.0753	8.85583	4.52884	2.23919
1477010465400000	-19.9663	8.85438	4.75572	0.43795	-0.348216	lidar	3.72655	-20.0633	8.86724	-19.848	8.96589	4.57001	2.16524
1477010465450000	-19.7736	8.95982	4.64349	0.434164	-0.321439	radar	1.02897	-19.9264	8.78179	-19.6186	9.07227	4.60937	2.09179
1477010465500000	-19.5547	9.03258	4.62789	0.407551	-0.333342	lidar	3.49676	-19.4861	8.96665	-19.3873	9.17499	4.64694	2.01891
1477010465550000	-19.3108	9.14357	4.75409	0.391318	-0.337764	radar	4.78158	-18.5719	10.2069	-19.1542	9.27409	4.68278	1.94666
1477010465600000	-19.0133	9.25184	4.91138	0.373124	-0.335651	lidar	45.0265	-18.6786	9.19191	-18.9193	9.36959	4.71692	1.8751
1477010465650000	-18.799	9.33156	4.88693	0.353592	-0.341205	radar	1.644	-19.2825	8.98189	-18.6827	9.46154	4.7494	1.80429
1477010465700000	-18.5362	9.44382	4.97917	0.34521	-0.329538	lidar	4.72348	-18.4242	9.46852	-18.4446	9.54996	4.78028	1.73429
1477010465750000	-18.2657	9.48261	5.11991	0.294703	-0.385621	radar	5.34802	-18.1634	8.72444	-18.2049	9.63492	4.80959	1.66514
1477010465800000	-17.956	9.63054	5.31766	0.301093	-0.352757	lidar	14.0441	-17.7736	9.72478	-17.9639	9.71643	4.83737	1.59691
1477010465850000	-17.7075	9.73158	5.22015	0.304835	-0.311523	radar	3.03113	-17.2296	9.97767	-17.7214	9.79457	4.86368	1.52964
1477010465900000	-17.4283	9.84175	5.30958	0.300761	-0.296803	lidar	2.93116	-17.3436	9.88109	-17.4777	9.86936	4.88856	1.46338
1477010465950000	-17.1748	9.92752	5.32285	0.289144	-0.293779	radar	0.376025	-17.1554	10.212	-17.2328	9.94087	4.91205	1.39818
1477010466000000	-16.9	10.0504	5.40851	0.292915	-0.271709	lidar	2.86732	-16.8876	10.145	-16.9868	10.0091	4.93421	1.33408
1477010466050000	-16.6393	10.1263	5.40927	0.27912	-0.271627	radar	0.0259553	-16.5958	10.1078	-16.7396	10.0743	4.95507	1.27113
1477010466100000	-16.3983	10.2214	5.39593	0.27548	-0.261113	lidar	8.41658	-16.5153	10.3091	-16.4915	10.1362	4.97469	1.20937
1477010466150000	-16.1344	10.299	5.43085	0.262315	-0.264522	radar	0.422771	-16.09	10.5824	-16.2424	10.1952	4.99311	1.14883
1477010466200000	-15.9187	10.2982	5.27477	0.224017	-0.295112	lidar	6.24416	-16.006	10.1843	-15.9924	10.2511	5.01039	1.08956
1477010466250000	-15.6713	10.3632	5.2256	0.216299	-0.281954	radar	0.23453	-15.7234	10.41	-15.7416	10.3041	5.02655	1.03159
1477010466300000	-15.472	10.3336	5.04348	0.17116	-0.320243	lidar	9.09749	-15.5699	10.1904	-15.4899	10.3543	5.04166	0.974957
1477010466350000	-15.161	10.3753	5.30132	0.142692	-0.349125	radar	7.67967	-14.2385	10.9109	-15.2376	10.4016	5.05576	0.919692
1477010466400000	-14.9013	10.4257	5.30783	0.131265	-0.34216	lidar	1.30832	-14.9365	10.4722	-14.9846	10.4462	5.06889	0.865828
1477010466450000	-14.6678	10.4516	5.08474	0.124941	-0.309808	radar	6.4189	-14.724	9.63507	-14.7309	10.4882	5.0811	0.813394
1477010466500000	-14.4392	10.406	4.98501	0.0787362	-0.347095	lidar	12.1192	-14.4088	10.222	-14.4766	10.5276	5.09243	0.762418
1477010466550000	-14.1807	10.4274	5.00083	0.0633418	-0.343535	radar	0.55066	-13.9005	10.5238	-14.2218	10.5645	5.10293	0.712926
1477010466600000	-13.8544	10.5967	5.24394	0.111808	-0.261897	lidar	38.4666	-13.8049	10.9383	-13.9665	10.5989	5.11263	0.664944
1477010466650000	-13.6032	10.6541	5.12937	0.121844	-0.218557	radar	1.8262	-13.3956	10.7857	-13.7107	10.631	5.12159	0.618496
1477010466700000	-13.3633	10.6459	5.07692	0.0947083	-0.238208	lidar	3.07695	-13.3556	10.5517	-13.4545	10.6608	5.12983	0.573603
1477010466750000	-13.1006	10.6698	5.12131	0.0814213	-0.242478	radar	0.264045	-12.9374	10.8137	-13.1979	10.6884	5.13741	0.530288
1477010466800000	-12.8412	10.768	5.17742	0.102334	-0.203742	lidar	27.4342	-12.9591	11.0099	-12.9409	10.7138	5.14436	0.48857
1477010466850000	-12.5754	10.8191	5.17913	0.106268	-0.182286	radar	1.36369	-12.2518	11.2495	-12.6836	10.7373	5.15071	0.448467
1477010466900000	-12.3545	10.7752	5.06249	0.0670569	-0.218448	lidar	9.24571	-12.3713	10.6091	-12.426	10.7587	5.15651	0.409997
1477010466950000	-12.1031	10.8064	5.01725	0.0672211	-0.198492	radar	0.517233	-11.9352	10.9161	-12.1681	10.7783	5.16179	0.373177
1477010467000000	-11.853	10.8751	5.04769	0.0792828	-0.173144	lidar	15.1976	-11.9451	11.0515	-11.91	10.7961	5.16658	0.338022
1477010467050000	-11.5738	10.8967	5.11242	0.071842	-0.1716	radar	2.76501	-10.9703	10.9676	-11.6516	10.8121	5.17092	0.304546
1477010467100000	-11.3508	10.9078	5.04393	0.0596103	-0.176919	lidar	4.49771	-11.4548	10.9407	-11.393	10.8265	5.17484	0.272761
1477010467150000	-11.0777	10.8494	5.29389	-0.00327183	-0.275289	radar	8.78823	-11.3472	10.5111	-11.1342	10.8394	5.17836	0.242681
1477010467200000	-10.7748	10.8255	5.36287	-0.0244549	-0.282305	lidar	19.9838	-10.6009	10.6823	-10.8753	10.8509	5.18153	0.214317
1477010467250000	-10.5187	10.8247	5.3075	-0.0330335	-0.27166	radar	0.311456	-10.6563	10.8369	-10.6161	10.8609	5.18435	0.187679
1477010467300000	-10.2901	10.8138	5.23245	-0.0487807	-0.275695	lidar	7.32821	-10.4142	10.8747	-10.3569	10.8697	5.18687	0.162776
1477010467350000	-10.0516	10.862	4.99667	-0.0200553	-0.19858	radar	6.38897	-9.90413	11.2255	-10.0976	10.8772	5.1891	0.139618
1477010467400000	-9.78633	10.9147	5.05278	-0.00504717	-0.169326	lidar	14.1639	-9.83445	11.1032	-9.83809	10.8837	5.19106	0.118212
1477010467450000	-9.56881	10.8856	4.96364	-0.0263043	-0.184617	radar	3.78759	-10.195	10.3498	-9.57852	10.8891	5.19278	0.0985664
1477010467500000	-9.30201	10.9175	5.01866	-0.0183253	-0.164332	lidar	4.94415	-9.3066	11.0348	-9.31887	10.8936	5.19428	0.0806865
1477010467550000	-9.06593	10.891	4.95427	-0.033548	-0.168803	radar	2.46334	-9.2226	10.3527	-9.05915	10.8972	5.19557	0.0645787
1477010467600000	-8.79261	10.9291	5.027	-0.0210423	-0.144153	lidar	7.13704	-8.78899	11.0707	-8.79937	10.9001	5.19667	0.050248
1477010467650000	-8.56405	10.8794	4.95985	-0.0474264	-0.166318	radar	6.22645	-8.83914	10.0319	-8.53953	10.9023	5.19759	0.0376992
1477010467700000	-8.4214	10.7911	4.70768	-0.0939919	-0.213092	lidar	17.2802	-8.62045	10.6577	-8.27965	10.9039	5.19835	0.0269359
1477010467750000	-8.17895	10.7966	4.67968	-0.0874683	-0.185808	radar	1.52475	-7.91543	11.1157	-8.01974	10.905	5.19896	0.0179617
1477010467800000	-7.80517	10.8639	5.00395	-0.0483836	-0.125283	lidar	30.3818	-7.51971	11.0005	-7.75979	10.9057	5.19942	0.0107791
1477010467850000	-7.54536	10.8629	4.96521	-0.0407931	-0.0970127	radar	2.03854	-7.25987	10.6458	-7.49981	10.9061	5.19975	0.00539029
1477010467900000	-7.26026	10.8567	5.04727	-0.0408441	-0.0903401	lidar	4.59436	-7.15631	10.815	-7.23983	10.9063	5.19994	0.00179692
1477010467950000	-7.03332	10.884	4.90337	-0.0179652	-0.0396242	radar	3.36706	-7.39396	11.0181	-6.97983	10.9064	5.2	-7.84874e-15
